"ACQ_BRANCHES","ACQ_BRANCHES_HREF","ACQ_CERT","ACQ_CHARTAGENT","ACQ_CHARTER","ACQ_CLASS","ACQ_CLASS_TYPE","ACQ_CLASS_TYPE_DESC","ACQ_CLCODE","ACQ_CNTYNAME","ACQ_CNTYNUM","ACQ_FDICREGION","ACQ_FDICREGION_DESC","ACQ_INSAGENT1","ACQ_INSAGENT2","ACQ_INSTNAME","ACQ_LATITUDE","ACQ_LONGITUDE","ACQ_ORGTYPE_NUM","ACQ_ORG_EFF_DTE","ACQ_PADDR","ACQ_PADDR2","ACQ_PCITY","ACQ_PSTALP","ACQ_PSTNUM","ACQ_PZIP5","ACQ_PZIPREST","ACQ_REGAGENT","ACQ_TRUST","ACQ_UNINUM","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_INSAGENT1","FRM_LATITUDE","FRM_LONGITUDE","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSURED_COM_FLAG","INSURED_OTS_FLAG","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","OUT_CERT","OUT_CHARTAGENT","OUT_CHARTER","OUT_CLASS","OUT_CLASS_TYPE","OUT_CLASS_TYPE_DESC","OUT_CLCODE","OUT_CNTYNAME","OUT_CNTYNUM","OUT_FDICREGION","OUT_FDICREGION_DESC","OUT_INSAGENT1","OUT_INSAGENT2","OUT_INSTNAME","OUT_LATITUDE","OUT_LONGITUDE","OUT_ORGTYPE_NUM","OUT_PADDR","OUT_PADDR2","OUT_PCITY","OUT_PSTALP","OUT_PSTNUM","OUT_PZIP5","OUT_PZIPREST","OUT_REGAGENT","OUT_TRUST","OUT_UNINUM","PROCDATE","PROCYEAR","PSTALP","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","STNUM","SUR_CERT","SUR_CHANGECODE","SUR_CHANGECODE_DESC","SUR_CHARTAGENT","SUR_CHARTER","SUR_CLASS","SUR_CLASS_TYPE","SUR_CLASS_TYPE_DESC","SUR_CLCODE","SUR_CNTYNAME","SUR_CNTYNUM","SUR_FDICREGION","SUR_FDICREGION_DESC","SUR_INSAGENT1","SUR_INSAGENT2","SUR_INSTNAME","SUR_LATITUDE","SUR_LONGITUDE","SUR_MADDR","SUR_MADDR2","SUR_MCITY","SUR_MSTALP","SUR_MSTATE","SUR_MZIP5","SUR_ORGTYPE_NUM","SUR_PADDR","SUR_PADDR2","SUR_PCITY","SUR_PSTALP","SUR_PSTNUM","SUR_PZIP5","SUR_PZIPREST","SUR_REGAGENT","SUR_TRUST","TRANSNUM","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG"
"1","/history?filters=TRANSNUM:201400480 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","14994","STATE","0","NM","C","Commercial","21","Trempealeau","121","9","CHICAGO","DIF","","State Bank of Arcadia","44.2522980059741","-91.5007199586838","10","2006-03-31T00:00:00","131 West Main Street","","Arcadia","WI","55","54612","1327","FDIC","","9397","0","Y","14945","223","Merger -Without Assistance","Merged and became part of State Bank of Arcadia (14994) in Arcadia, WI. ","0","0","0","0","NM","0","C","Commercial","2014-01-13T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","WI","0","FDIC","201400480_223_9360_9397_9360","DIF","0","0","0","0","0","10","FI","N","14945","STATE","0","NM","C","Commercial","21","Trempealeau","121","9","CHICAGO","DIF","","John O. Melby & Co. Bank","44.371762","-91.316421","10","36450 Main Street","","Whitehall","WI","55","54773","0000","FDIC","","9360","2014-01-27T00:00:00","2014","WI","FDIC","0","0","223","55","14994","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Trempealeau","121","9","CHICAGO","DIF","","State Bank of Arcadia","44.2522980059741","-91.5007199586838","P. O. Box 307","","Arcadia","WI","Wisconsin","54612","10","131 West Main Street","","Arcadia","WI","55","54612","1327","FDIC","","201400480","1","0","0","0","0","9360","0","0"
"2","/history?filters=TRANSNUM:201400545 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","13716","STATE","0","NM","C","Commercial","21","Geauga","55","9","CHICAGO","DIF","","The Middlefield Banking Company","41.461868","-81.071541","10","2006-03-31T00:00:00","15985 East High Street","","Middlefield","OH","39","44062","0000","FDIC","","8574","0","Y","57550","223","Merger -Without Assistance","Merged and became part of The Middlefield Banking Company (13716) in Middlefield, OH. ","0","0","0","0","NM","0","C","Commercial","2014-01-20T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","OH","0","FDIC","201400545_223_365459_8574_365459","DIF","0","0","0","0","0","10","FI","N","57550","STATE","0","NM","C","Commercial","21","Franklin","49","9","CHICAGO","DIF","","Emerald Bank","40.105069","-83.158408","10","6215 Perimeter Drive","","Dublin","OH","39","43017","0000","FDIC","","365459","2014-01-31T00:00:00","2014","OH","FDIC","0","0","223","39","13716","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Geauga","55","9","CHICAGO","DIF","","The Middlefield Banking Company","41.461868","-81.071541","P.O. Box  35","","Middlefield","OH","Ohio","44062","10","15985 East High Street","","Middlefield","OH","39","44062","0000","FDIC","","201400545","1","0","0","0","0","365459","0","0"
"2","/history?filters=TRANSNUM:201400546 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","8821","STATE","0","NM","C","Commercial","21","Mower","99","11","KANSAS CITY","DIF","","Farmers State Bank of Adams, Minnesota","43.565288","-92.719411","10","2006-03-31T00:00:00","15 4th Street Sw","","Adams","MN","27","55909","0000","FDIC","","5618","0","Y","1416","223","Merger -Without Assistance","Merged and became part of Farmers State Bank of Adams, Minnesota (8821) in Adams, MN. ","0","0","0","0","NM","0","C","Commercial","2014-01-17T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","MN","27","FDIC","201400546_223_936_5618_936","DIF","0","0","0","0","0","10","FI","N","1416","STATE","0","NM","C","Commercial","21","Mower","99","11","KANSAS CITY","DIF","","Farmers State Bank of Elkton","43.663116","-92.709295","10","105 Main Street","","Elkton","MN","27","55933","0000","FDIC","","936","2014-01-31T00:00:00","2014","MN","FDIC","0","0","223","27","8821","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Mower","99","11","KANSAS CITY","DIF","","United Farmers State Bank","43.565288","-92.719411","P.O. Box 354","","Adams","MN","Minnesota","55909","10","15 4th Street Sw","","Adams","MN","27","55909","0000","FDIC","","201400546","1","0","0","0","0","936","0","0"
"4","/history?filters=TRANSNUM:201400557 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","28892","STATE","0","SI","S","Savings","41","Essex","13","2","NEW YORK","DIF","","Investors Bank","40.742249","-74.354967","115","2011-09-19T00:00:00","101 Jfk Parkway","","Short Hills","NJ","34","07078","","FDIC","","41726","0","Y","28126","223","Merger -Without Assistance","Merged and became part of Investors Bank (28892) in Short Hills, NJ. ","0","0","0","0","SI","1","S","Savings","2014-01-10T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","SB","S","Savings","DIF","0","0","0","NJ","0","OCC","201400557_223_40960_41726_40960","DIF","0","0","0","0","0","115","FI","N","28126","OCC","0","SB","S","Savings","33","Gloucester","15","2","NEW YORK","DIF","","GCF Bank","39.7510499999999","-75.076991","115","301 Greentree Road","","Sewell","NJ","34","08080","9217","OCC","","40960","2014-01-31T00:00:00","2014","NJ","FDIC","1","0","223","34","28892","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SI","S","Savings","41","Essex","13","2","NEW YORK","DIF","","Investors Bank","40.742249","-74.354967","101 Jfk Parkway","","Short Hills","NJ","New Jersey","07078","115","101 Jfk Parkway","","Short Hills","NJ","34","07078","","FDIC","","201400557","0","0","0","0","1","40960","0","0"
"4","/history?filters=TRANSNUM:201400558 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","57934","STATE","0","NM","C","Commercial","21","Broward","11","5","ATLANTA","DIF","","Stonegate Bank","26.1451976122684","-80.1200328760461","10","2014-01-15T00:00:00","1430 North Federal Highway","","Fort Lauderdale","FL","12","33304","0000","FDIC","","431977","0","Y","58331","223","Merger -Without Assistance","Merged and became part of Stonegate Bank (57934) in Fort Lauderdale, FL. ","0","0","0","0","NM","0","C","Commercial","2014-01-15T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","FL","0","FDIC","201400558_223_446229_431977_446229","DIF","0","0","0","0","0","10","FI","N","58331","STATE","0","NM","C","Commercial","21","Broward","11","5","ATLANTA","DIF","","Florida Shores Bank - Southeast","26.235936","-80.1027518394024","10","400 North Federal Highway","","Pompano Beach","FL","12","33062","0000","FDIC","","446229","2014-01-31T00:00:00","2014","FL","FDIC","0","0","223","12","57934","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Broward","11","5","ATLANTA","DIF","","Stonegate Bank","26.1451976122684","-80.1200328760461","P.O. Box 10069","","Pompano Beach","FL","Florida","33061","10","1430 North Federal Highway","","Fort Lauderdale","FL","12","33304","0000","FDIC","","201400558","1","0","0","0","0","446229","0","0"
"5","/history?filters=TRANSNUM:201400559 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","57934","STATE","0","NM","C","Commercial","21","Broward","11","5","ATLANTA","DIF","","Stonegate Bank","26.1451976122684","-80.1200328760461","10","2011-06-17T00:00:00","1430 North Federal Highway","","Fort Lauderdale","FL","12","33304","0000","FDIC","","431977","0","Y","58616","223","Merger -Without Assistance","Merged and became part of Stonegate Bank (57934) in Fort Lauderdale, FL. ","0","0","0","0","NM","0","C","Commercial","2014-01-15T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","FL","0","FDIC","201400559_223_458393_431977_458393","DIF","0","0","0","0","0","10","FI","N","58616","STATE","0","NM","C","Commercial","21","Sarasota","115","5","ATLANTA","DIF","","Florida Shores Bank - Southwest","27.1076089523051","-82.4394637735012","10","500 U. S. Highway 41 Bypass North","","Venice","FL","12","34285","0000","FDIC","","458393","2014-01-31T00:00:00","2014","FL","FDIC","0","0","223","12","57934","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Broward","11","5","ATLANTA","DIF","","Stonegate Bank","26.1451976122684","-80.1200328760461","P.O. Box 10069","","Pompano Beach","FL","Florida","33061","10","1430 North Federal Highway","","Fort Lauderdale","FL","12","33304","0000","FDIC","","201400559","1","0","0","0","0","458393","0","0"
"6","/history?filters=TRANSNUM:201400568 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","31628","STATE","0","SM","C","Commercial","13","Los Angeles","37","14","SAN FRANCISCO","DIF","","East West Bank","34.148424","-118.141517","10","2014-01-18T00:00:00","135 N. Los Robles Avenue, 7th Floor","","Pasadena","CA","6","91101","0000","FED","","44462","0","Y","33401","223","Merger -Without Assistance","Merged and became part of East West Bank (31628) in Pasadena, CA. ","0","0","0","0","SM","1","C","Commercial","2014-01-18T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","CA","0","FDIC","201400568_223_47040_44462_47040","DIF","0","0","0","0","0","10","FI","N","33401","STATE","0","NM","C","Commercial","21","San Diego","73","13","DALLAS","DIF","","Metro United Bank","32.832822","-117.160438","10","7320 Clairemont Mesa Boulevard","","San Diego","CA","6","92111","0000","FDIC","","47040","2014-02-04T00:00:00","2014","CA","FED","1","0","223","6","31628","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Los Angeles","37","14","SAN FRANCISCO","DIF","","East West Bank","34.148424","-118.141517","135 North Los Robles Avenue","","Pasadena","CA","California","91101","10","135 N. Los Robles Avenue, 7th Floor","","Pasadena","CA","6","91101","0000","FED","","201400568","1","0","0","0","0","47040","0","0"
"13","/history?filters=TRANSNUM:201400569 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","31628","STATE","0","SM","C","Commercial","13","Los Angeles","37","14","SAN FRANCISCO","DIF","","East West Bank","34.148424","-118.141517","10","2011-07-21T00:00:00","135 N. Los Robles Avenue, 7th Floor","","Pasadena","CA","6","91101","0000","FED","","44462","0","Y","26937","223","Merger -Without Assistance","Merged and became part of East West Bank (31628) in Pasadena, CA. ","0","0","0","0","SM","1","C","Commercial","2014-01-18T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","TX","0","OCC","201400569_223_36331_44462_36331","DIF","0","0","0","0","0","10","FI","N","26937","OCC","0","N","C","Commercial","3","Harris","201","13","DALLAS","DIF","","MetroBank, National Association","29.704951","-95.550818","10","9600 Bellaire Boulevard, Suite 252","","Houston","TX","48","77036","0000","OCC","","36331","2014-02-04T00:00:00","2014","CA","FED","1","1","223","6","31628","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Los Angeles","37","14","SAN FRANCISCO","DIF","","East West Bank","34.148424","-118.141517","135 North Los Robles Avenue","","Pasadena","CA","California","91101","10","135 N. Los Robles Avenue, 7th Floor","","Pasadena","CA","6","91101","0000","FED","","201400569","1","0","0","0","0","36331","0","0"
"3","/history?filters=TRANSNUM:201400578 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","88","STATE","0","NM","C","Commercial","21","Calhoun","13","13","DALLAS","DIF","","First Bank","33.5379187418251","-92.4696504558608","10","2012-01-01T00:00:00","302 E Main","","Hampton","AR","5","71744","0000","FDIC","","68","0","Y","35573","221","Absorbtion - Without Assistance","Merged and became part of First Bank (88) in Hampton, AR. ","0","0","0","0","NM","0","C","Commercial","2014-02-03T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","AR","0","FDIC","201400578_221_82001_68_82001","DIF","0","0","0","0","0","10","FI","N","35573","STATE","0","NM","C","Commercial","21","Crawford","33","13","DALLAS","DIF","","First Community Bank of Crawford County","35.4441599999999","-94.3269609999999","10","2925 Alma Highway","Town Square Shopping Center, Suite a","Van Buren","AR","5","72956","0000","FDIC","","82001","2014-02-05T00:00:00","2014","AR","FDIC","0","0","221","5","88","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Calhoun","13","13","DALLAS","DIF","","First Bank","33.5379187418251","-92.4696504558608","3710 Southern Hills Boulevard, Suite 100","","Rogers","AR","Arkansas","72758","10","302 E Main","","Hampton","AR","5","71744","0000","FDIC","","201400578","1","0","0","0","0","82001","0","0"
"3","/history?filters=TRANSNUM:201400696 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","3864","OCC","1950","N","C","Commercial","3","Sebastian","131","13","DALLAS","DIF","","The First National Bank of Fort Smith","35.387172","-94.425245","10","2010-01-04T00:00:00","602 Garrison Avenue","","Fort Smith","AR","5","72901","","OCC","Full","2519","0","Y","6008","223","Merger -Without Assistance","Merged and became part of The First National Bank of Fort Smith (3864) in Fort Smith, AR. ","0","0","0","0","N","0","C","Commercial","2014-02-08T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","0","OK","0","OCC","201400696_223_4070_2519_4070","DIF","0","0","0","0","0","10","FI","N","6008","OCC","0","N","C","Commercial","3","Sequoyah","135","13","DALLAS","DIF","","National Bank of Sallisaw","35.447185","-94.805365","10","1000 South Kerr Boulevard","","Sallisaw","OK","40","74955","0000","OCC","","4070","2014-02-11T00:00:00","2014","AR","OCC","0","1","223","5","3864","810","Participated in Absorbtion/Consolidation/Merger","OCC","1950","N","C","Commercial","3","Sebastian","131","13","DALLAS","DIF","","The First National Bank of Fort Smith","35.387172","-94.425245","P.O. Box  7","","Fort Smith","AR","Arkansas","72901","10","602 Garrison Avenue","","Fort Smith","AR","5","72901","","OCC","Full","201400696","1","0","0","0","0","4070","0","0"
"1","/history?filters=TRANSNUM:201400772 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","27910","OCC","700529","SB","S","Savings","38","Cook","31","9","CHICAGO","DIF","","Central Federal Savings and Loan Association of Chicago","41.93967","-87.66874","120","2011-07-21T00:00:00","1601 West Belmont Avenue","","Chicago","IL","17","60657","0000","OCC","","40744","0","Y","29416","223","Merger -Without Assistance","Merged and became part of Central Federal Savings and Loan Association of Chicago (27910) in Chicago, IL. ","0","0","0","0","SB","1","S","Savings","2014-01-11T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","SI","S","Savings","DIF","0","0","110","IL","17","FDIC","201400772_223_42250_40744_42250","DIF","0","0","0","0","0","120","FI","N","29416","STATE","0","SI","S","Savings","42","Cook","31","9","CHICAGO","DIF","","Columbus Savings Bank","41.8081099999999","-87.687911","110","2525 West 47th Street","","Chicago","IL","17","60632","0000","FDIC","","42250","2014-02-14T00:00:00","2014","IL","OCC","1","0","223","17","27910","810","Participated in Absorbtion/Consolidation/Merger","OCC","700529","SB","S","Savings","38","Cook","31","9","CHICAGO","DIF","","Central Federal Savings and Loan Association of Chicago","41.93967","-87.66874","1601 West Belmont Avenue","","Chicago","IL","Illinois","60657","120","1601 West Belmont Avenue","","Chicago","IL","17","60657","0000","OCC","","201400772","0","0","0","0","1","42250","0","0"
"1","/history?filters=TRANSNUM:201400789 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","34068","OCC","22883","N","C","Commercial","3","Thomas","275","5","ATLANTA","DIF","","Thomasville National Bank","30.839318","-83.981934","10","2006-03-31T00:00:00","301 North Broad Street","","Thomasville","GA","13","31792","0000","OCC","Full","56205","0","Y","59084","223","Merger -Without Assistance","Merged and became part of Thomasville National Bank (34068) in Thomasville, GA. ","0","0","0","0","N","1","C","Commercial","2014-01-01T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NC","N/A","N/A","NONE","0","0","0","GA","0","OCC","201400789_223_549480_56205_549480","DIF","1","1","0","0","0","10","FI","N","59084","OCC","0","NC","N/A","N/A","50","Dougherty","95","","","NONE","","Dougherty Interim Trust National Bank","31.6107750021657","-84.2206566717672","310","2815 Meredyth Drive","","Albany","GA","13","31707","","OCC","None","549480","2014-02-18T00:00:00","2014","GA","OCC","0","0","223","13","34068","810","Participated in Absorbtion/Consolidation/Merger","OCC","22883","N","C","Commercial","3","Thomas","275","5","ATLANTA","DIF","","Thomasville National Bank","30.839318","-83.981934","P.O. Box 1999","","Thomasville","GA","Georgia","31799","10","301 North Broad Street","","Thomasville","GA","13","31792","0000","OCC","Full","201400789","0","0","1","0","0","549480","0","0"
"2","/history?filters=TRANSNUM:201400829 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","23799","STATE","0","SM","C","Commercial","13","Galveston","167","13","DALLAS","DIF","","Texas First Bank","29.395318","-94.943635","10","2012-08-17T00:00:00","3232 Palmer Highway","","Texas City","TX","48","77590","0000","FED","","16636","0","Y","11141","223","Merger -Without Assistance","Merged and became part of Texas First Bank (23799) in Texas City, TX. ","0","0","0","0","SM","1","C","Commercial","2014-02-01T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","10","TX","48","FDIC","201400829_223_7110_16636_7110","DIF","0","0","0","0","0","10","FI","N","11141","STATE","0","NM","C","Commercial","21","Liberty","291","13","DALLAS","DIF","","Hull State Bank","30.116679","-94.64173","10","100 Walnut Ln","","Hull","TX","48","77564","0000","FDIC","","7110","2014-02-20T00:00:00","2014","TX","FED","1","0","223","48","23799","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Galveston","167","13","DALLAS","DIF","","Texas First Bank","29.395318","-94.943635","P O Box 3344","","Texas City","TX","Texas","77592","10","3232 Palmer Highway","","Texas City","TX","48","77590","0000","FED","","201400829","1","0","0","0","0","7110","0","0"
"5","/history?filters=TRANSNUM:201400851 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","6623","OCC","2360","N","C","Commercial","3","Warren","165","9","CHICAGO","DIF","","LCNB National Bank","39.434436","-84.208128","10","2013-01-11T00:00:00","2 N. Broadway St","","Lebanon","OH","39","45036","0000","OCC","Full","4436","0","Y","6579","223","Merger -Without Assistance","Merged and became part of LCNB National Bank (6623) in Lebanon, OH. ","0","0","0","0","N","0","C","Commercial","2014-01-24T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","N","C","Commercial","DIF","0","0","10","OH","39","OCC","201400851_223_4405_4436_4405","DIF","0","0","0","0","0","10","FI","N","6579","OCC","7557","N","C","Commercial","3","Preble","135","9","CHICAGO","DIF","","Eaton National Bank & Trust Co.","39.743951","-84.636626","10","110 West Main Street","","Eaton","OH","39","45320","0000","OCC","None","4405","2014-02-21T00:00:00","2014","OH","OCC","0","0","223","39","6623","810","Participated in Absorbtion/Consolidation/Merger","OCC","2360","N","C","Commercial","3","Warren","165","9","CHICAGO","DIF","","LCNB National Bank","39.434436","-84.208128","P.O. Box  59","","Lebanon","OH","Ohio","45036","10","2 N. Broadway St","","Lebanon","OH","39","45036","0000","OCC","Full","201400851","1","0","0","0","0","4405","0","0"
"4","/history?filters=TRANSNUM:201400886 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","28332","STATE","0","SM","C","Commercial","13","Butler","23","11","KANSAS CITY","DIF","","Southern Bank","36.756794","-90.396067","10","2010-12-17T00:00:00","531 Vine Street","","Poplar Bluff","MO","29","63901","0000","FED","","41166","0","Y","8727","223","Merger -Without Assistance","Merged and became part of Southern Bank (28332) in Poplar Bluff, MO. ","0","0","0","0","SM","1","C","Commercial","2014-02-21T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","AR","0","FDIC","201400886_223_5558_41166_5558","DIF","0","0","0","0","0","10","FI","N","8727","STATE","0","NM","C","Commercial","21","White","145","13","DALLAS","DIF","","Citizens State Bank","35.310914","-91.569","10","306 South Elm Street","","Bald Knob","AR","5","72010","0000","FDIC","None","5558","2014-02-25T00:00:00","2014","MO","FED","1","1","223","29","28332","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Butler","23","11","KANSAS CITY","DIF","","Southern Bank","36.756794","-90.396067","531 Vine Street","","Poplar Bluff","MO","Missouri","63901","10","531 Vine Street","","Poplar Bluff","MO","29","63901","0000","FED","","201400886","1","0","0","0","0","5558","0","0"
"4","/history?filters=TRANSNUM:201400889 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","33555","OCC","22311","N","C","Commercial","3","Polk","105","5","ATLANTA","DIF","","CenterState Bank of Florida, National Association","28.0107091369709","-81.7267682171868","10","2012-01-27T00:00:00","1101 First Street South","","Winter Haven","FL","12","33880","0000","OCC","","47437","0","Y","35092","223","Merger -Without Assistance","Merged and became part of CenterState Bank of Florida, National Association (33555) in Winter Haven, FL. ","0","0","0","0","N","1","C","Commercial","2014-01-17T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","FL","0","FDIC","201400889_223_74670_47437_74670","DIF","0","0","0","0","0","10","FI","N","35092","STATE","0","NM","C","Commercial","21","Martin","85","5","ATLANTA","DIF","","Gulfstream Business Bank","27.1957407286528","-80.2241915594921","10","2400 Se Monterey Road, Suite 100","","Stuart","FL","12","34996","3351","FDIC","","74670","2014-02-25T00:00:00","2014","FL","OCC","1","0","223","12","33555","810","Participated in Absorbtion/Consolidation/Merger","OCC","22311","N","C","Commercial","3","Polk","105","5","ATLANTA","DIF","","CenterState Bank of Florida, National Association","28.0107091369709","-81.7267682171868","1101 First Street South","","Winter Haven","FL","Florida","33880","10","1101 First Street South","","Winter Haven","FL","12","33880","0000","OCC","","201400889","1","0","0","0","0","74670","0","0"
"3","/history?filters=TRANSNUM:201400891 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","57688","STATE","0","NM","C","Commercial","21","Orange","59","14","SAN FRANCISCO","DIF","","Independence Bank","33.668188","-117.864499","10","2009-11-06T00:00:00","4525 Macarthur Boulevard","","Newport Beach","CA","6","92660","0000","FDIC","","419876","0","Y","57059","223","Merger -Without Assistance","Merged and became part of Independence Bank (57688) in Newport Beach, CA. ","0","0","0","0","NM","0","C","Commercial","2014-01-31T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","NM","C","Commercial","DIF","0","0","0","CA","0","FDIC","201400891_223_356559_419876_356559","DIF","0","0","0","0","0","10","FI","N","57059","STATE","0","NM","C","Commercial","21","Riverside","65","14","SAN FRANCISCO","DIF","","Premier Service Bank","33.9465799999999","-117.394451","10","3637 Arlington Avenue, Suite B","","Riverside","CA","6","92506","0000","FDIC","","356559","2014-02-25T00:00:00","2014","CA","FDIC","0","0","223","6","57688","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","NM","C","Commercial","21","Orange","59","14","SAN FRANCISCO","DIF","","Independence Bank","33.668188","-117.864499","4525 Macarthur Boulevard","","Newport Beach","CA","California","92660","10","4525 Macarthur Boulevard","","Newport Beach","CA","6","92660","0000","FDIC","","201400891","1","0","0","0","0","356559","0","0"
"28","/history?filters=TRANSNUM:201400892 AND REPORT_TYPE:713&sort_by=OFF_PSTALP&sort_order=asc","22858","STATE","0","SM","C","Commercial","13","Fairfax City","600","5","ATLANTA","DIF","","United Bank","38.8557445261312","-77.331798922987","10","2007-03-31T00:00:00","11185 Main Street","","Fairfax","VA","51","22030","5049","FED","Full","15972","0","Y","27249","223","Merger -Without Assistance","Merged and became part of United Bank (22858) in Fairfax, VA. ","0","0","0","0","SM","0","C","Commercial","2014-02-01T00:00:00","2014","9999-12-31T00:00:00","9999","0","0","0","0","0","SM","C","Commercial","DIF","0","0","0","VA","0","FED","201400892_223_39322_15972_39322","DIF","0","0","0","0","0","10","FI","N","27249","STATE","0","SM","C","Commercial","13","Arlington","13","5","ATLANTA","DIF","","Virginia Commerce Bank","38.896322","-77.136836","10","5350 Lee Highway","","Arlington","VA","51","22207","1608","FED","","39322","2014-02-25T00:00:00","2014","VA","FED","0","0","223","51","22858","810","Participated in Absorbtion/Consolidation/Merger","STATE","0","SM","C","Commercial","13","Fairfax City","600","5","ATLANTA","DIF","","United Bank","38.8557445261312","-77.331798922987","2071 Chain Bridge Road, Suite 600","","Vienna","VA","Virginia","22182","10","11185 Main Street","","Fairfax","VA","51","22030","5049","FED","Full","201400892","1","0","0","0","0","39322","0","0"
